s.no,student_name,class,session_year,parent_name,parent_email,parent_country_code,parent_phone,country,state,city,pincode,loginId,password
196,"Dummy Student 196",6,2024-2025,"Dummy Parent 196",CB4+196@ibees.com,91,,India,UP,Delhi,110196,CB4_196,CB4_196
197,"Dummy Student 197",6,2024-2025,"Dummy Parent 197",CB4+197@ibees.com,91,,India,UP,Delhi,110197,CB4_197,CB4_197
198,"Dummy Student 198",6,2024-2025,"Dummy Parent 198",CB4+198@ibees.com,91,,India,UP,Delhi,110198,CB4_198,CB4_198
199,"Dummy Student 199",6,2024-2025,"Dummy Parent 199",CB4+199@ibees.com,91,,India,UP,Delhi,110199,CB4_199,CB4_199
200,"Dummy Student 200",7,2024-2025,"Dummy Parent 200",CB4+200@ibees.com,91,,India,UP,Delhi,110200,CB4_200,CB4_200
201,"Dummy Student 201",7,2024-2025,"Dummy Parent 201",CB4+201@ibees.com,91,,India,UP,Delhi,110201,CB4_201,CB4_201
202,"Dummy Student 202",7,2024-2025,"Dummy Parent 202",CB4+202@ibees.com,91,,India,UP,Delhi,110202,CB4_202,CB4_202
203,"Dummy Student 203",7,2024-2025,"Dummy Parent 203",CB4+203@ibees.com,91,,India,UP,Delhi,110203,CB4_203,CB4_203
204,"Dummy Student 204",7,2024-2025,"Dummy Parent 204",CB4+204@ibees.com,91,,India,UP,Delhi,110204,CB4_204,CB4_204
205,"Dummy Student 205",7,2024-2025,"Dummy Parent 205",CB4+205@ibees.com,91,,India,UP,Delhi,110205,CB4_205,CB4_205
206,"Dummy Student 206",7,2024-2025,"Dummy Parent 206",CB4+206@ibees.com,91,,India,UP,Delhi,110206,CB4_206,CB4_206
207,"Dummy Student 207",7,2024-2025,"Dummy Parent 207",CB4+207@ibees.com,91,,India,UP,Delhi,110207,CB4_207,CB4_207
208,"Dummy Student 208",7,2024-2025,"Dummy Parent 208",CB4+208@ibees.com,91,,India,UP,Delhi,110208,CB4_208,CB4_208
209,"Dummy Student 209",7,2024-2025,"Dummy Parent 209",CB4+209@ibees.com,91,,India,UP,Delhi,110209,CB4_209,CB4_209
210,"Dummy Student 210",7,2024-2025,"Dummy Parent 210",CB4+210@ibees.com,91,,India,UP,Delhi,110210,CB4_210,CB4_210
211,"Dummy Student 211",7,2024-2025,"Dummy Parent 211",CB4+211@ibees.com,91,,India,UP,Delhi,110211,CB4_211,CB4_211
212,"Dummy Student 212",7,2024-2025,"Dummy Parent 212",CB4+212@ibees.com,91,,India,UP,Delhi,110212,CB4_212,CB4_212
213,"Dummy Student 213",7,2024-2025,"Dummy Parent 213",CB4+213@ibees.com,91,,India,UP,Delhi,110213,CB4_213,CB4_213
214,"Dummy Student 214",7,2024-2025,"Dummy Parent 214",CB4+214@ibees.com,91,,India,UP,Delhi,110214,CB4_214,CB4_214
215,"Dummy Student 215",7,2024-2025,"Dummy Parent 215",CB4+215@ibees.com,91,,India,UP,Delhi,110215,CB4_215,CB4_215
216,"Dummy Student 216",7,2024-2025,"Dummy Parent 216",CB4+216@ibees.com,91,,India,UP,Delhi,110216,CB4_216,CB4_216
217,"Dummy Student 217",7,2024-2025,"Dummy Parent 217",CB4+217@ibees.com,91,,India,UP,Delhi,110217,CB4_217,CB4_217
218,"Dummy Student 218",7,2024-2025,"Dummy Parent 218",CB4+218@ibees.com,91,,India,UP,Delhi,110218,CB4_218,CB4_218
219,"Dummy Student 219",7,2024-2025,"Dummy Parent 219",CB4+219@ibees.com,91,,India,UP,Delhi,110219,CB4_219,CB4_219
220,"Dummy Student 220",7,2024-2025,"Dummy Parent 220",CB4+220@ibees.com,91,,India,UP,Delhi,110220,CB4_220,CB4_220
221,"Dummy Student 221",7,2024-2025,"Dummy Parent 221",CB4+221@ibees.com,91,,India,UP,Delhi,110221,CB4_221,CB4_221
222,"Dummy Student 222",7,2024-2025,"Dummy Parent 222",CB4+222@ibees.com,91,,India,UP,Delhi,110222,CB4_222,CB4_222
223,"Dummy Student 223",7,2024-2025,"Dummy Parent 223",CB4+223@ibees.com,91,,India,UP,Delhi,110223,CB4_223,CB4_223
224,"Dummy Student 224",7,2024-2025,"Dummy Parent 224",CB4+224@ibees.com,91,,India,UP,Delhi,110224,CB4_224,CB4_224
225,"Dummy Student 225",7,2024-2025,"Dummy Parent 225",CB4+225@ibees.com,91,,India,UP,Delhi,110225,CB4_225,CB4_225
226,"Dummy Student 226",7,2024-2025,"Dummy Parent 226",CB4+226@ibees.com,91,,India,UP,Delhi,110226,CB4_226,CB4_226
227,"Dummy Student 227",7,2024-2025,"Dummy Parent 227",CB4+227@ibees.com,91,,India,UP,Delhi,110227,CB4_227,CB4_227
228,"Dummy Student 228",7,2024-2025,"Dummy Parent 228",CB4+228@ibees.com,91,,India,UP,Delhi,110228,CB4_228,CB4_228
229,"Dummy Student 229",7,2024-2025,"Dummy Parent 229",CB4+229@ibees.com,91,,India,UP,Delhi,110229,CB4_229,CB4_229
230,"Dummy Student 230",7,2024-2025,"Dummy Parent 230",CB4+230@ibees.com,91,,India,UP,Delhi,110230,CB4_230,CB4_230
231,"Dummy Student 231",7,2024-2025,"Dummy Parent 231",CB4+231@ibees.com,91,,India,UP,Delhi,110231,CB4_231,CB4_231
232,"Dummy Student 232",7,2024-2025,"Dummy Parent 232",CB4+232@ibees.com,91,,India,UP,Delhi,110232,CB4_232,CB4_232
233,"Dummy Student 233",7,2024-2025,"Dummy Parent 233",CB4+233@ibees.com,91,,India,UP,Delhi,110233,CB4_233,CB4_233
234,"Dummy Student 234",7,2024-2025,"Dummy Parent 234",CB4+234@ibees.com,91,,India,UP,Delhi,110234,CB4_234,CB4_234
235,"Dummy Student 235",7,2024-2025,"Dummy Parent 235",CB4+235@ibees.com,91,,India,UP,Delhi,110235,CB4_235,CB4_235
236,"Dummy Student 236",7,2024-2025,"Dummy Parent 236",CB4+236@ibees.com,91,,India,UP,Delhi,110236,CB4_236,CB4_236
237,"Dummy Student 237",7,2024-2025,"Dummy Parent 237",CB4+237@ibees.com,91,,India,UP,Delhi,110237,CB4_237,CB4_237
238,"Dummy Student 238",7,2024-2025,"Dummy Parent 238",CB4+238@ibees.com,91,,India,UP,Delhi,110238,CB4_238,CB4_238
239,"Dummy Student 239",7,2024-2025,"Dummy Parent 239",CB4+239@ibees.com,91,,India,UP,Delhi,110239,CB4_239,CB4_239
240,"Dummy Student 240",7,2024-2025,"Dummy Parent 240",CB4+240@ibees.com,91,,India,UP,Delhi,110240,CB4_240,CB4_240
241,"Dummy Student 241",7,2024-2025,"Dummy Parent 241",CB4+241@ibees.com,91,,India,UP,Delhi,110241,CB4_241,CB4_241
242,"Dummy Student 242",7,2024-2025,"Dummy Parent 242",CB4+242@ibees.com,91,,India,UP,Delhi,110242,CB4_242,CB4_242
243,"Dummy Student 243",7,2024-2025,"Dummy Parent 243",CB4+243@ibees.com,91,,India,UP,Delhi,110243,CB4_243,CB4_243
244,"Dummy Student 244",7,2024-2025,"Dummy Parent 244",CB4+244@ibees.com,91,,India,UP,Delhi,110244,CB4_244,CB4_244
245,"Dummy Student 245",7,2024-2025,"Dummy Parent 245",CB4+245@ibees.com,91,,India,UP,Delhi,110245,CB4_245,CB4_245
246,"Dummy Student 246",7,2024-2025,"Dummy Parent 246",CB4+246@ibees.com,91,,India,UP,Delhi,110246,CB4_246,CB4_246
247,"Dummy Student 247",7,2024-2025,"Dummy Parent 247",CB4+247@ibees.com,91,,India,UP,Delhi,110247,CB4_247,CB4_247
248,"Dummy Student 248",7,2024-2025,"Dummy Parent 248",CB4+248@ibees.com,91,,India,UP,Delhi,110248,CB4_248,CB4_248
249,"Dummy Student 249",7,2024-2025,"Dummy Parent 249",CB4+249@ibees.com,91,,India,UP,Delhi,110249,CB4_249,CB4_249
250,"Dummy Student 250",7,2024-2025,"Dummy Parent 250",CB4+250@ibees.com,91,,India,UP,Delhi,110250,CB4_250,CB4_250
251,"Dummy Student 251",7,2024-2025,"Dummy Parent 251",CB4+251@ibees.com,91,,India,UP,Delhi,110251,CB4_251,CB4_251
252,"Dummy Student 252",7,2024-2025,"Dummy Parent 252",CB4+252@ibees.com,91,,India,UP,Delhi,110252,CB4_252,CB4_252
253,"Dummy Student 253",7,2024-2025,"Dummy Parent 253",CB4+253@ibees.com,91,,India,UP,Delhi,110253,CB4_253,CB4_253
254,"Dummy Student 254",7,2024-2025,"Dummy Parent 254",CB4+254@ibees.com,91,,India,UP,Delhi,110254,CB4_254,CB4_254
255,"Dummy Student 255",7,2024-2025,"Dummy Parent 255",CB4+255@ibees.com,91,,India,UP,Delhi,110255,CB4_255,CB4_255
256,"Dummy Student 256",7,2024-2025,"Dummy Parent 256",CB4+256@ibees.com,91,,India,UP,Delhi,110256,CB4_256,CB4_256
257,"Dummy Student 257",7,2024-2025,"Dummy Parent 257",CB4+257@ibees.com,91,,India,UP,Delhi,110257,CB4_257,CB4_257
258,"Dummy Student 258",7,2024-2025,"Dummy Parent 258",CB4+258@ibees.com,91,,India,UP,Delhi,110258,CB4_258,CB4_258
259,"Dummy Student 259",7,2024-2025,"Dummy Parent 259",CB4+259@ibees.com,91,,India,UP,Delhi,110259,CB4_259,CB4_259
260,"Dummy Student 260",7,2024-2025,"Dummy Parent 260",CB4+260@ibees.com,91,,India,UP,Delhi,110260,CB4_260,CB4_260
261,"Dummy Student 261",7,2024-2025,"Dummy Parent 261",CB4+261@ibees.com,91,,India,UP,Delhi,110261,CB4_261,CB4_261
262,"Dummy Student 262",7,2024-2025,"Dummy Parent 262",CB4+262@ibees.com,91,,India,UP,Delhi,110262,CB4_262,CB4_262
263,"Dummy Student 263",7,2024-2025,"Dummy Parent 263",CB4+263@ibees.com,91,,India,UP,Delhi,110263,CB4_263,CB4_263
264,"Dummy Student 264",7,2024-2025,"Dummy Parent 264",CB4+264@ibees.com,91,,India,UP,Delhi,110264,CB4_264,CB4_264
265,"Dummy Student 265",7,2024-2025,"Dummy Parent 265",CB4+265@ibees.com,91,,India,UP,Delhi,110265,CB4_265,CB4_265
266,"Dummy Student 266",7,2024-2025,"Dummy Parent 266",CB4+266@ibees.com,91,,India,UP,Delhi,110266,CB4_266,CB4_266
267,"Dummy Student 267",7,2024-2025,"Dummy Parent 267",CB4+267@ibees.com,91,,India,UP,Delhi,110267,CB4_267,CB4_267
268,"Dummy Student 268",7,2024-2025,"Dummy Parent 268",CB4+268@ibees.com,91,,India,UP,Delhi,110268,CB4_268,CB4_268
269,"Dummy Student 269",7,2024-2025,"Dummy Parent 269",CB4+269@ibees.com,91,,India,UP,Delhi,110269,CB4_269,CB4_269
270,"Dummy Student 270",7,2024-2025,"Dummy Parent 270",CB4+270@ibees.com,91,,India,UP,Delhi,110270,CB4_270,CB4_270
271,"Dummy Student 271",7,2024-2025,"Dummy Parent 271",CB4+271@ibees.com,91,,India,UP,Delhi,110271,CB4_271,CB4_271
272,"Dummy Student 272",7,2024-2025,"Dummy Parent 272",CB4+272@ibees.com,91,,India,UP,Delhi,110272,CB4_272,CB4_272
273,"Dummy Student 273",7,2024-2025,"Dummy Parent 273",CB4+273@ibees.com,91,,India,UP,Delhi,110273,CB4_273,CB4_273
274,"Dummy Student 274",7,2024-2025,"Dummy Parent 274",CB4+274@ibees.com,91,,India,UP,Delhi,110274,CB4_274,CB4_274
275,"Dummy Student 275",7,2024-2025,"Dummy Parent 275",CB4+275@ibees.com,91,,India,UP,Delhi,110275,CB4_275,CB4_275
276,"Dummy Student 276",7,2024-2025,"Dummy Parent 276",CB4+276@ibees.com,91,,India,UP,Delhi,110276,CB4_276,CB4_276
277,"Dummy Student 277",7,2024-2025,"Dummy Parent 277",CB4+277@ibees.com,91,,India,UP,Delhi,110277,CB4_277,CB4_277
278,"Dummy Student 278",7,2024-2025,"Dummy Parent 278",CB4+278@ibees.com,91,,India,UP,Delhi,110278,CB4_278,CB4_278
279,"Dummy Student 279",7,2024-2025,"Dummy Parent 279",CB4+279@ibees.com,91,,India,UP,Delhi,110279,CB4_279,CB4_279
280,"Dummy Student 280",7,2024-2025,"Dummy Parent 280",CB4+280@ibees.com,91,,India,UP,Delhi,110280,CB4_280,CB4_280
281,"Dummy Student 281",7,2024-2025,"Dummy Parent 281",CB4+281@ibees.com,91,,India,UP,Delhi,110281,CB4_281,CB4_281
282,"Dummy Student 282",7,2024-2025,"Dummy Parent 282",CB4+282@ibees.com,91,,India,UP,Delhi,110282,CB4_282,CB4_282
283,"Dummy Student 283",7,2024-2025,"Dummy Parent 283",CB4+283@ibees.com,91,,India,UP,Delhi,110283,CB4_283,CB4_283
284,"Dummy Student 284",7,2024-2025,"Dummy Parent 284",CB4+284@ibees.com,91,,India,UP,Delhi,110284,CB4_284,CB4_284
285,"Dummy Student 285",7,2024-2025,"Dummy Parent 285",CB4+285@ibees.com,91,,India,UP,Delhi,110285,CB4_285,CB4_285
286,"Dummy Student 286",7,2024-2025,"Dummy Parent 286",CB4+286@ibees.com,91,,India,UP,Delhi,110286,CB4_286,CB4_286
287,"Dummy Student 287",7,2024-2025,"Dummy Parent 287",CB4+287@ibees.com,91,,India,UP,Delhi,110287,CB4_287,CB4_287
288,"Dummy Student 288",7,2024-2025,"Dummy Parent 288",CB4+288@ibees.com,91,,India,UP,Delhi,110288,CB4_288,CB4_288
289,"Dummy Student 289",7,2024-2025,"Dummy Parent 289",CB4+289@ibees.com,91,,India,UP,Delhi,110289,CB4_289,CB4_289
290,"Dummy Student 290",7,2024-2025,"Dummy Parent 290",CB4+290@ibees.com,91,,India,UP,Delhi,110290,CB4_290,CB4_290
291,"Dummy Student 291",7,2024-2025,"Dummy Parent 291",CB4+291@ibees.com,91,,India,UP,Delhi,110291,CB4_291,CB4_291
292,"Dummy Student 292",7,2024-2025,"Dummy Parent 292",CB4+292@ibees.com,91,,India,UP,Delhi,110292,CB4_292,CB4_292
293,"Dummy Student 293",7,2024-2025,"Dummy Parent 293",CB4+293@ibees.com,91,,India,UP,Delhi,110293,CB4_293,CB4_293
294,"Dummy Student 294",7,2024-2025,"Dummy Parent 294",CB4+294@ibees.com,91,,India,UP,Delhi,110294,CB4_294,CB4_294
295,"Dummy Student 295",7,2024-2025,"Dummy Parent 295",CB4+295@ibees.com,91,,India,UP,Delhi,110295,CB4_295,CB4_295
296,"Dummy Student 296",7,2024-2025,"Dummy Parent 296",CB4+296@ibees.com,91,,India,UP,Delhi,110296,CB4_296,CB4_296
297,"Dummy Student 297",7,2024-2025,"Dummy Parent 297",CB4+297@ibees.com,91,,India,UP,Delhi,110297,CB4_297,CB4_297
298,"Dummy Student 298",7,2024-2025,"Dummy Parent 298",CB4+298@ibees.com,91,,India,UP,Delhi,110298,CB4_298,CB4_298
299,"Dummy Student 299",7,2024-2025,"Dummy Parent 299",CB4+299@ibees.com,91,,India,UP,Delhi,110299,CB4_299,CB4_299
300,"Dummy Student 300",7,2024-2025,"Dummy Parent 300",CB4+300@ibees.com,91,,India,UP,Delhi,110300,CB4_300,CB4_300
301,"Dummy Student 301",7,2024-2025,"Dummy Parent 301",CB4+301@ibees.com,91,,India,UP,Delhi,110301,CB4_301,CB4_301
302,"Dummy Student 302",7,2024-2025,"Dummy Parent 302",CB4+302@ibees.com,91,,India,UP,Delhi,110302,CB4_302,CB4_302
303,"Dummy Student 303",7,2024-2025,"Dummy Parent 303",CB4+303@ibees.com,91,,India,UP,Delhi,110303,CB4_303,CB4_303
304,"Dummy Student 304",7,2024-2025,"Dummy Parent 304",CB4+304@ibees.com,91,,India,UP,Delhi,110304,CB4_304,CB4_304
305,"Dummy Student 305",7,2024-2025,"Dummy Parent 305",CB4+305@ibees.com,91,,India,UP,Delhi,110305,CB4_305,CB4_305
306,"Dummy Student 306",7,2024-2025,"Dummy Parent 306",CB4+306@ibees.com,91,,India,UP,Delhi,110306,CB4_306,CB4_306
307,"Dummy Student 307",7,2024-2025,"Dummy Parent 307",CB4+307@ibees.com,91,,India,UP,Delhi,110307,CB4_307,CB4_307
308,"Dummy Student 308",7,2024-2025,"Dummy Parent 308",CB4+308@ibees.com,91,,India,UP,Delhi,110308,CB4_308,CB4_308
309,"Dummy Student 309",7,2024-2025,"Dummy Parent 309",CB4+309@ibees.com,91,,India,UP,Delhi,110309,CB4_309,CB4_309
310,"Dummy Student 310",7,2024-2025,"Dummy Parent 310",CB4+310@ibees.com,91,,India,UP,Delhi,110310,CB4_310,CB4_310
311,"Dummy Student 311",7,2024-2025,"Dummy Parent 311",CB4+311@ibees.com,91,,India,UP,Delhi,110311,CB4_311,CB4_311
312,"Dummy Student 312",7,2024-2025,"Dummy Parent 312",CB4+312@ibees.com,91,,India,UP,Delhi,110312,CB4_312,CB4_312
313,"Dummy Student 313",7,2024-2025,"Dummy Parent 313",CB4+313@ibees.com,91,,India,UP,Delhi,110313,CB4_313,CB4_313
314,"Dummy Student 314",7,2024-2025,"Dummy Parent 314",CB4+314@ibees.com,91,,India,UP,Delhi,110314,CB4_314,CB4_314
315,"Dummy Student 315",7,2024-2025,"Dummy Parent 315",CB4+315@ibees.com,91,,India,UP,Delhi,110315,CB4_315,CB4_315
316,"Dummy Student 316",7,2024-2025,"Dummy Parent 316",CB4+316@ibees.com,91,,India,UP,Delhi,110316,CB4_316,CB4_316
317,"Dummy Student 317",7,2024-2025,"Dummy Parent 317",CB4+317@ibees.com,91,,India,UP,Delhi,110317,CB4_317,CB4_317
318,"Dummy Student 318",7,2024-2025,"Dummy Parent 318",CB4+318@ibees.com,91,,India,UP,Delhi,110318,CB4_318,CB4_318
319,"Dummy Student 319",7,2024-2025,"Dummy Parent 319",CB4+319@ibees.com,91,,India,UP,Delhi,110319,CB4_319,CB4_319
320,"Dummy Student 320",7,2024-2025,"Dummy Parent 320",CB4+320@ibees.com,91,,India,UP,Delhi,110320,CB4_320,CB4_320
321,"Dummy Student 321",7,2024-2025,"Dummy Parent 321",CB4+321@ibees.com,91,,India,UP,Delhi,110321,CB4_321,CB4_321
322,"Dummy Student 322",7,2024-2025,"Dummy Parent 322",CB4+322@ibees.com,91,,India,UP,Delhi,110322,CB4_322,CB4_322
323,"Dummy Student 323",7,2024-2025,"Dummy Parent 323",CB4+323@ibees.com,91,,India,UP,Delhi,110323,CB4_323,CB4_323
324,"Dummy Student 324",7,2024-2025,"Dummy Parent 324",CB4+324@ibees.com,91,,India,UP,Delhi,110324,CB4_324,CB4_324
325,"Dummy Student 325",7,2024-2025,"Dummy Parent 325",CB4+325@ibees.com,91,,India,UP,Delhi,110325,CB4_325,CB4_325
326,"Dummy Student 326",7,2024-2025,"Dummy Parent 326",CB4+326@ibees.com,91,,India,UP,Delhi,110326,CB4_326,CB4_326
327,"Dummy Student 327",7,2024-2025,"Dummy Parent 327",CB4+327@ibees.com,91,,India,UP,Delhi,110327,CB4_327,CB4_327
328,"Dummy Student 328",7,2024-2025,"Dummy Parent 328",CB4+328@ibees.com,91,,India,UP,Delhi,110328,CB4_328,CB4_328
329,"Dummy Student 329",7,2024-2025,"Dummy Parent 329",CB4+329@ibees.com,91,,India,UP,Delhi,110329,CB4_329,CB4_329
330,"Dummy Student 330",7,2024-2025,"Dummy Parent 330",CB4+330@ibees.com,91,,India,UP,Delhi,110330,CB4_330,CB4_330
331,"Dummy Student 331",7,2024-2025,"Dummy Parent 331",CB4+331@ibees.com,91,,India,UP,Delhi,110331,CB4_331,CB4_331
332,"Dummy Student 332",7,2024-2025,"Dummy Parent 332",CB4+332@ibees.com,91,,India,UP,Delhi,110332,CB4_332,CB4_332
333,"Dummy Student 333",7,2024-2025,"Dummy Parent 333",CB4+333@ibees.com,91,,India,UP,Delhi,110333,CB4_333,CB4_333
334,"Dummy Student 334",7,2024-2025,"Dummy Parent 334",CB4+334@ibees.com,91,,India,UP,Delhi,110334,CB4_334,CB4_334
335,"Dummy Student 335",7,2024-2025,"Dummy Parent 335",CB4+335@ibees.com,91,,India,UP,Delhi,110335,CB4_335,CB4_335
336,"Dummy Student 336",7,2024-2025,"Dummy Parent 336",CB4+336@ibees.com,91,,India,UP,Delhi,110336,CB4_336,CB4_336
337,"Dummy Student 337",7,2024-2025,"Dummy Parent 337",CB4+337@ibees.com,91,,India,UP,Delhi,110337,CB4_337,CB4_337
338,"Dummy Student 338",7,2024-2025,"Dummy Parent 338",CB4+338@ibees.com,91,,India,UP,Delhi,110338,CB4_338,CB4_338
339,"Dummy Student 339",7,2024-2025,"Dummy Parent 339",CB4+339@ibees.com,91,,India,UP,Delhi,110339,CB4_339,CB4_339
340,"Dummy Student 340",7,2024-2025,"Dummy Parent 340",CB4+340@ibees.com,91,,India,UP,Delhi,110340,CB4_340,CB4_340
341,"Dummy Student 341",7,2024-2025,"Dummy Parent 341",CB4+341@ibees.com,91,,India,UP,Delhi,110341,CB4_341,CB4_341
342,"Dummy Student 342",7,2024-2025,"Dummy Parent 342",CB4+342@ibees.com,91,,India,UP,Delhi,110342,CB4_342,CB4_342
343,"Dummy Student 343",7,2024-2025,"Dummy Parent 343",CB4+343@ibees.com,91,,India,UP,Delhi,110343,CB4_343,CB4_343
344,"Dummy Student 344",7,2024-2025,"Dummy Parent 344",CB4+344@ibees.com,91,,India,UP,Delhi,110344,CB4_344,CB4_344
345,"Dummy Student 345",7,2024-2025,"Dummy Parent 345",CB4+345@ibees.com,91,,India,UP,Delhi,110345,CB4_345,CB4_345
346,"Dummy Student 346",7,2024-2025,"Dummy Parent 346",CB4+346@ibees.com,91,,India,UP,Delhi,110346,CB4_346,CB4_346
347,"Dummy Student 347",7,2024-2025,"Dummy Parent 347",CB4+347@ibees.com,91,,India,UP,Delhi,110347,CB4_347,CB4_347
348,"Dummy Student 348",7,2024-2025,"Dummy Parent 348",CB4+348@ibees.com,91,,India,UP,Delhi,110348,CB4_348,CB4_348
349,"Dummy Student 349",7,2024-2025,"Dummy Parent 349",CB4+349@ibees.com,91,,India,UP,Delhi,110349,CB4_349,CB4_349
350,"Dummy Student 350",7,2024-2025,"Dummy Parent 350",CB4+350@ibees.com,91,,India,UP,Delhi,110350,CB4_350,CB4_350
351,"Dummy Student 351",7,2024-2025,"Dummy Parent 351",CB4+351@ibees.com,91,,India,UP,Delhi,110351,CB4_351,CB4_351
352,"Dummy Student 352",7,2024-2025,"Dummy Parent 352",CB4+352@ibees.com,91,,India,UP,Delhi,110352,CB4_352,CB4_352
353,"Dummy Student 353",7,2024-2025,"Dummy Parent 353",CB4+353@ibees.com,91,,India,UP,Delhi,110353,CB4_353,CB4_353
354,"Dummy Student 354",7,2024-2025,"Dummy Parent 354",CB4+354@ibees.com,91,,India,UP,Delhi,110354,CB4_354,CB4_354
355,"Dummy Student 355",7,2024-2025,"Dummy Parent 355",CB4+355@ibees.com,91,,India,UP,Delhi,110355,CB4_355,CB4_355
356,"Dummy Student 356",7,2024-2025,"Dummy Parent 356",CB4+356@ibees.com,91,,India,UP,Delhi,110356,CB4_356,CB4_356
357,"Dummy Student 357",7,2024-2025,"Dummy Parent 357",CB4+357@ibees.com,91,,India,UP,Delhi,110357,CB4_357,CB4_357
358,"Dummy Student 358",7,2024-2025,"Dummy Parent 358",CB4+358@ibees.com,91,,India,UP,Delhi,110358,CB4_358,CB4_358
359,"Dummy Student 359",7,2024-2025,"Dummy Parent 359",CB4+359@ibees.com,91,,India,UP,Delhi,110359,CB4_359,CB4_359
360,"Dummy Student 360",7,2024-2025,"Dummy Parent 360",CB4+360@ibees.com,91,,India,UP,Delhi,110360,CB4_360,CB4_360
361,"Dummy Student 361",7,2024-2025,"Dummy Parent 361",CB4+361@ibees.com,91,,India,UP,Delhi,110361,CB4_361,CB4_361
362,"Dummy Student 362",7,2024-2025,"Dummy Parent 362",CB4+362@ibees.com,91,,India,UP,Delhi,110362,CB4_362,CB4_362
363,"Dummy Student 363",8,2024-2025,"Dummy Parent 363",CB4+363@ibees.com,91,,India,UP,Delhi,110363,CB4_363,CB4_363
364,"Dummy Student 364",8,2024-2025,"Dummy Parent 364",CB4+364@ibees.com,91,,India,UP,Delhi,110364,CB4_364,CB4_364
365,"Dummy Student 365",8,2024-2025,"Dummy Parent 365",CB4+365@ibees.com,91,,India,UP,Delhi,110365,CB4_365,CB4_365
366,"Dummy Student 366",8,2024-2025,"Dummy Parent 366",CB4+366@ibees.com,91,,India,UP,Delhi,110366,CB4_366,CB4_366
367,"Dummy Student 367",8,2024-2025,"Dummy Parent 367",CB4+367@ibees.com,91,,India,UP,Delhi,110367,CB4_367,CB4_367
368,"Dummy Student 368",8,2024-2025,"Dummy Parent 368",CB4+368@ibees.com,91,,India,UP,Delhi,110368,CB4_368,CB4_368
369,"Dummy Student 369",8,2024-2025,"Dummy Parent 369",CB4+369@ibees.com,91,,India,UP,Delhi,110369,CB4_369,CB4_369
370,"Dummy Student 370",8,2024-2025,"Dummy Parent 370",CB4+370@ibees.com,91,,India,UP,Delhi,110370,CB4_370,CB4_370
371,"Dummy Student 371",8,2024-2025,"Dummy Parent 371",CB4+371@ibees.com,91,,India,UP,Delhi,110371,CB4_371,CB4_371
372,"Dummy Student 372",8,2024-2025,"Dummy Parent 372",CB4+372@ibees.com,91,,India,UP,Delhi,110372,CB4_372,CB4_372
373,"Dummy Student 373",8,2024-2025,"Dummy Parent 373",CB4+373@ibees.com,91,,India,UP,Delhi,110373,CB4_373,CB4_373
374,"Dummy Student 374",8,2024-2025,"Dummy Parent 374",CB4+374@ibees.com,91,,India,UP,Delhi,110374,CB4_374,CB4_374
375,"Dummy Student 375",8,2024-2025,"Dummy Parent 375",CB4+375@ibees.com,91,,India,UP,Delhi,110375,CB4_375,CB4_375
376,"Dummy Student 376",8,2024-2025,"Dummy Parent 376",CB4+376@ibees.com,91,,India,UP,Delhi,110376,CB4_376,CB4_376
377,"Dummy Student 377",8,2024-2025,"Dummy Parent 377",CB4+377@ibees.com,91,,India,UP,Delhi,110377,CB4_377,CB4_377
378,"Dummy Student 378",8,2024-2025,"Dummy Parent 378",CB4+378@ibees.com,91,,India,UP,Delhi,110378,CB4_378,CB4_378
379,"Dummy Student 379",8,2024-2025,"Dummy Parent 379",CB4+379@ibees.com,91,,India,UP,Delhi,110379,CB4_379,CB4_379
380,"Dummy Student 380",8,2024-2025,"Dummy Parent 380",CB4+380@ibees.com,91,,India,UP,Delhi,110380,CB4_380,CB4_380
381,"Dummy Student 381",8,2024-2025,"Dummy Parent 381",CB4+381@ibees.com,91,,India,UP,Delhi,110381,CB4_381,CB4_381
382,"Dummy Student 382",8,2024-2025,"Dummy Parent 382",CB4+382@ibees.com,91,,India,UP,Delhi,110382,CB4_382,CB4_382
383,"Dummy Student 383",8,2024-2025,"Dummy Parent 383",CB4+383@ibees.com,91,,India,UP,Delhi,110383,CB4_383,CB4_383
384,"Dummy Student 384",8,2024-2025,"Dummy Parent 384",CB4+384@ibees.com,91,,India,UP,Delhi,110384,CB4_384,CB4_384
385,"Dummy Student 385",8,2024-2025,"Dummy Parent 385",CB4+385@ibees.com,91,,India,UP,Delhi,110385,CB4_385,CB4_385
386,"Dummy Student 386",8,2024-2025,"Dummy Parent 386",CB4+386@ibees.com,91,,India,UP,Delhi,110386,CB4_386,CB4_386
387,"Dummy Student 387",8,2024-2025,"Dummy Parent 387",CB4+387@ibees.com,91,,India,UP,Delhi,110387,CB4_387,CB4_387
388,"Dummy Student 388",8,2024-2025,"Dummy Parent 388",CB4+388@ibees.com,91,,India,UP,Delhi,110388,CB4_388,CB4_388
389,"Dummy Student 389",8,2024-2025,"Dummy Parent 389",CB4+389@ibees.com,91,,India,UP,Delhi,110389,CB4_389,CB4_389
390,"Dummy Student 390",8,2024-2025,"Dummy Parent 390",CB4+390@ibees.com,91,,India,UP,Delhi,110390,CB4_390,CB4_390
391,"Dummy Student 391",8,2024-2025,"Dummy Parent 391",CB4+391@ibees.com,91,,India,UP,Delhi,110391,CB4_391,CB4_391
